account,pagerank,in_flow,out_flow,in_circular_ring,connections,flow_ratio,community_id,community_fraud_rate,high_risk_community,betweenness
C1516972151,1.517256959746606e-05,0.0,387926.52,False,1,387926.52,3762,0.0,False,0.0
C1517116047,1.517256959746606e-05,0.0,21502.38,False,1,21502.38,7344,0.0,False,0.0
C151713052,1.517256959746606e-05,0.0,76205.23,False,1,76205.23,8418,0.0,False,0.0
C1517146889,1.517256959746606e-05,0.0,317032.04,False,1,317032.04,4893,0.0,False,0.0
C151721238,1.517256959746606e-05,0.0,400263.34,False,1,400263.34,2538,0.0,False,0.0
C1517245350,1.517256959746606e-05,0.0,265062.83,False,1,265062.83,8425,0.0,False,0.0
C1508641754,2.7631987430925268e-05,265062.83,0.0,False,1,0.0,8425,0.0,False,0.0
C1517251388,1.517256959746606e-05,0.0,155493.86,False,1,155493.86,3035,0.0,False,0.0
C1517260917,1.517256959746606e-05,0.0,508752.25,False,1,508752.25,8426,0.0,False,0.0
C676826990,2.7631987430925268e-05,508752.25,0.0,False,1,0.0,8426,0.0,False,0.0
C1517307069,1.517256959746606e-05,0.0,35143.32,False,1,35143.32,8427,0.0,False,0.0
C1718171891,2.7631987430925268e-05,35143.32,0.0,False,1,0.0,8427,0.0,False,0.0
C15173865,1.517256959746606e-05,0.0,314763.26,False,1,314763.26,3130,0.0,False,0.0
C1517389708,1.517256959746606e-05,0.0,113792.32,False,1,113792.32,8428,0.0,False,0.0
C157658054,5.2550823097843684e-05,867911.0800000001,0.0,False,3,0.0,8428,0.0,False,0.0
C1517440011,1.517256959746606e-05,0.0,169761.03,False,1,169761.03,1823,0.0,False,0.0
C1517453017,1.517256959746606e-05,0.0,106412.57,False,1,106412.57,1552,0.0,False,0.0
C1517457448,1.517256959746606e-05,0.0,222530.99,False,1,222530.99,8430,0.0,False,0.0
C850807405,6.501024093130289e-05,749855.83,0.0,False,4,0.0,8430,0.0,False,0.0
C1517478741,1.517256959746606e-05,0.0,216215.83,False,1,216215.83,10559,0.0,False,0.0
C1517480173,1.517256959746606e-05,0.0,187308.42,False,1,187308.42,7375,0.0,False,0.0
C1517489551,1.517256959746606e-05,0.0,191188.45,False,1,191188.45,8432,0.0,False,0.0
C1496194127,2.7631987430925268e-05,191188.45,0.0,False,1,0.0,8432,0.0,False,0.0
C1517493785,1.517256959746606e-05,0.0,70876.24,False,1,70876.24,10142,0.0,False,0.0
C2053509293,4.0091405264384476e-05,370120.04,0.0,False,2,0.0,10142,0.0,False,0.0
C1517519013,1.517256959746606e-05,0.0,146974.28,False,1,146974.28,6226,0.0,False,0.0
C1517544572,1.517256959746606e-05,0.0,171379.09,False,1,171379.09,82,0.0,False,0.0
C310120125,4.0091405264384476e-05,462262.54000000004,0.0,False,2,0.0,82,0.0,False,0.0
C1517554146,1.517256959746606e-05,0.0,240804.43,False,1,240804.43,8433,0.0,False,0.0
C1057152052,4.0091405264384476e-05,290002.68,0.0,False,2,0.0,8433,0.0,False,0.0
C1517618139,1.517256959746606e-05,0.0,347465.83,False,1,347465.83,5475,0.0,False,0.0
C1517625049,1.517256959746606e-05,0.0,193670.25,False,1,193670.25,9894,0.0,False,0.0
C1517690313,1.517256959746606e-05,0.0,78771.91,False,1,78771.91,8168,0.0,False,0.0
C1517690999,1.517256959746606e-05,0.0,1217539.24,False,1,1217539.24,8434,0.0,False,0.0
C170279497,2.7631987430925268e-05,1217539.24,0.0,False,1,0.0,8434,0.0,False,0.0
C1517718533,1.517256959746606e-05,0.0,177348.13,False,1,177348.13,8435,0.0,False,0.0
C975904548,2.7631987430925268e-05,177348.13,0.0,False,1,0.0,8435,0.0,False,0.0
C1517792363,1.517256959746606e-05,0.0,54560.18,False,1,54560.18,3505,0.0,False,0.0
C1517817666,1.517256959746606e-05,0.0,278332.49,False,1,278332.49,3054,0.0,False,0.0
C1517818170,1.517256959746606e-05,0.0,836006.65,False,1,836006.65,5665,0.0,False,0.0
C1517821135,1.517256959746606e-05,0.0,1556642.43,False,1,1556642.43,7639,0.0,False,0.0
C151786398,1.517256959746606e-05,0.0,286912.75,False,1,286912.75,8437,0.0,False,0.0
C1517894531,1.517256959746606e-05,0.0,180033.02,False,1,180033.02,8439,0.0,False,0.0
C1517945677,1.517256959746606e-05,0.0,586095.18,False,1,586095.18,8440,0.0,False,0.0
C1517993114,1.517256959746606e-05,0.0,29557.04,False,1,29557.04,8422,0.0,False,0.0
C151800659,1.517256959746606e-05,0.0,56649.7,False,1,56649.7,5519,0.0,False,0.0
C1518014578,1.517256959746606e-05,0.0,127156.02,False,1,127156.02,3043,0.0,False,0.0
C1518023294,1.517256959746606e-05,0.0,2972591.95,False,1,2972591.95,8441,0.0,False,0.0
C1518091322,1.517256959746606e-05,0.0,252498.18,False,1,252498.18,5096,0.0,False,0.0
C1518096351,1.517256959746606e-05,0.0,451380.81,False,1,451380.81,4434,0.0,False,0.0
C151810933,1.517256959746606e-05,0.0,63423.25,False,1,63423.25,8442,0.0,False,0.0
C636585091,2.7631987430925268e-05,63423.25,0.0,False,1,0.0,8442,0.0,False,0.0
C1518134534,1.517256959746606e-05,0.0,358663.99,False,1,358663.99,723,0.0,False,0.0
C1518141650,1.517256959746606e-05,0.0,355548.28,False,1,355548.28,9502,0.0,False,0.0
C1518207350,1.517256959746606e-05,0.0,363591.11,False,1,363591.11,4001,0.0,False,0.0
C1518242421,1.517256959746606e-05,0.0,310782.78,False,1,310782.78,8443,0.0,False,0.0
C1827786059,5.2550823097843684e-05,496342.75,0.0,False,3,0.0,8443,0.0,False,0.0
C1518246009,1.517256959746606e-05,0.0,391592.86,False,1,391592.86,8750,0.0,False,0.0
C151824953,1.517256959746606e-05,0.0,232513.52,False,1,232513.52,7835,0.0,False,0.0
C1518325308,1.517256959746606e-05,0.0,480121.2,False,1,480121.2,6375,0.0,False,0.0
C1518359585,1.517256959746606e-05,0.0,12053.29,False,1,12053.29,8508,0.0,False,0.0
C1518407478,1.517256959746606e-05,0.0,13347.07,False,1,13347.07,2476,0.0,False,0.0
C151842721,1.517256959746606e-05,0.0,324437.4,False,1,324437.4,2432,0.0,False,0.0
C1518443067,1.517256959746606e-05,0.0,598957.35,False,1,598957.35,8444,0.0,False,0.0
C1873031830,4.0091405264384476e-05,627957.0599999999,0.0,False,2,0.0,8444,0.0,False,0.0
C1518457426,1.517256959746606e-05,0.0,144538.89,False,1,144538.89,4501,0.0,False,0.0
C1518530175,1.517256959746606e-05,0.0,202143.78,False,1,202143.78,2945,0.0,False,0.0
C1518571724,1.517256959746606e-05,0.0,537068.69,False,1,537068.69,8445,0.0,False,0.0
C386229497,2.7631987430925268e-05,537068.69,0.0,False,1,0.0,8445,0.0,False,0.0
C1518573602,1.517256959746606e-05,0.0,136474.67,False,1,136474.67,3332,0.0,False,0.0
C1518579140,1.517256959746606e-05,0.0,66598.29,False,1,66598.29,6113,0.0,False,0.0
C1518580563,1.517256959746606e-05,0.0,226931.11,False,1,226931.11,8447,0.0,False,0.0
C1696797353,2.7631987430925268e-05,226931.11,0.0,False,1,0.0,8447,0.0,False,0.0
C1518610851,1.517256959746606e-05,0.0,1993235.36,False,1,1993235.36,5096,0.0,False,0.0
C1518658097,1.517256959746606e-05,0.0,77311.6,False,1,77311.6,3586,0.0,False,0.0
C151866048,1.517256959746606e-05,0.0,2980.78,False,1,2980.78,8449,0.0,False,0.0
C322047403,2.7631987430925268e-05,2980.78,0.0,False,1,0.0,8449,0.0,False,0.0
C1518686746,1.517256959746606e-05,0.0,918145.43,False,1,918145.43,2897,0.0,False,0.0
C1518706338,1.517256959746606e-05,0.0,47090.56,False,1,47090.56,8450,0.0,False,0.0
C1165155051,2.7631987430925268e-05,47090.56,0.0,False,1,0.0,8450,0.0,False,0.0
C1518714073,1.517256959746606e-05,0.0,192104.47,False,1,192104.47,5210,0.0,False,0.0
C1518730488,1.517256959746606e-05,0.0,366442.59,False,1,366442.59,8451,0.0,False,0.0
C779119558,2.7631987430925268e-05,366442.59,0.0,False,1,0.0,8451,0.0,False,0.0
C1518739931,1.517256959746606e-05,0.0,291842.14,False,1,291842.14,4144,0.0,False,0.0
C1518747774,1.517256959746606e-05,0.0,382691.68,False,1,382691.68,1724,0.0,False,0.0
C1518800936,1.517256959746606e-05,0.0,90289.62,False,1,90289.62,8452,0.0,False,0.0
C545841977,4.0091405264384476e-05,192958.63,0.0,False,2,0.0,8452,0.0,False,0.0
C1518824685,1.517256959746606e-05,0.0,250261.01,False,1,250261.01,3251,0.0,False,0.0
C151890103,1.517256959746606e-05,0.0,583508.14,False,1,583508.14,8453,0.0,False,0.0
C1972714568,2.7631987430925268e-05,583508.14,0.0,False,1,0.0,8453,0.0,False,0.0
C1518913401,1.517256959746606e-05,0.0,161076.38,False,1,161076.38,9217,0.0,False,0.0
C1519016406,1.517256959746606e-05,0.0,739593.16,False,1,739593.16,2811,0.16666666666666666,False,0.0
C1519030868,1.517256959746606e-05,0.0,62085.2,False,1,62085.2,8071,0.0,False,0.0
C1519058477,1.517256959746606e-05,0.0,424795.96,False,1,424795.96,10680,0.0,False,0.0
C1519060757,1.517256959746606e-05,0.0,130697.29,False,1,130697.29,8845,0.0,False,0.0
C1519110902,1.517256959746606e-05,0.0,601307.64,False,1,601307.64,8454,0.0,False,0.0
C1441370724,6.501024093130289e-05,1292310.28,0.0,False,4,0.0,8454,0.0,False,0.0
C1519227488,1.517256959746606e-05,0.0,140585.96,False,1,140585.96,2388,0.0,False,0.0
C932184785,4.0091405264384476e-05,284267.86,0.0,False,2,0.0,2388,0.0,False,0.0
C1519233681,1.517256959746606e-05,0.0,487939.39,False,1,487939.39,7008,0.0,False,0.0
C1519286410,1.517256959746606e-05,0.0,252774.47,False,1,252774.47,289,0.0,False,0.0
C1519302630,1.517256959746606e-05,0.0,218718.74,False,1,218718.74,6314,0.0,False,0.0
C1519360898,1.517256959746606e-05,0.0,317830.67,False,1,317830.67,955,0.0,False,0.0
C1519409669,1.517256959746606e-05,0.0,195155.72,False,1,195155.72,1003,0.0,False,0.0
C1519409686,1.517256959746606e-05,0.0,397394.8,False,1,397394.8,164,0.0,False,0.0
C1519417505,1.517256959746606e-05,0.0,172925.06,False,1,172925.06,8457,0.0,False,0.0
C92857611,4.0091405264384476e-05,224285.0,0.0,False,2,0.0,8457,0.0,False,0.0
C1519418542,1.517256959746606e-05,0.0,144315.22,False,1,144315.22,8692,0.0,False,0.0
C1411531045,5.2550823097843684e-05,586739.27,0.0,False,3,0.0,8692,0.0,False,0.0
C1519463728,1.517256959746606e-05,0.0,736203.68,False,1,736203.68,8168,0.0,False,0.0
C1519474480,1.517256959746606e-05,0.0,30476.81,False,1,30476.81,8458,0.0,False,0.0
C1482560677,4.0091405264384476e-05,58734.979999999996,0.0,False,2,0.0,8458,0.0,False,0.0
C1519481029,1.517256959746606e-05,0.0,286615.9,False,1,286615.9,8459,0.0,False,0.0
C376429589,4.0091405264384476e-05,746054.46,0.0,False,2,0.0,8459,0.0,False,0.0
C1519552690,1.517256959746606e-05,0.0,277348.01,False,1,277348.01,8460,0.0,False,0.0
C1596696492,4.0091405264384476e-05,345603.27,0.0,False,2,0.0,8460,0.0,False,0.0
C1519561250,1.517256959746606e-05,0.0,421485.08,False,1,421485.08,3724,0.0,False,0.0
C1519657631,1.517256959746606e-05,0.0,181824.15,False,1,181824.15,8421,0.0,False,0.0
C1519666567,1.517256959746606e-05,0.0,239088.22,False,1,239088.22,3149,0.0,False,0.0
C1519739977,1.517256959746606e-05,0.0,3172.26,False,1,3172.26,4908,0.0,False,0.0
C1519806679,1.517256959746606e-05,0.0,148876.34,False,1,148876.34,5809,0.0,False,0.0
C1519807408,1.517256959746606e-05,0.0,240130.99,False,1,240130.99,9139,0.0,False,0.0
C1519892986,1.517256959746606e-05,0.0,53389.54,False,1,53389.54,4400,0.0,False,0.0
C1519920284,1.517256959746606e-05,0.0,203393.52,False,1,203393.52,5475,0.0,False,0.0
C151992682,1.517256959746606e-05,0.0,23646.05,False,1,23646.05,5920,0.0,False,0.0
C1519950996,1.517256959746606e-05,0.0,146996.7,False,1,146996.7,8462,0.0,False,0.0
C106657159,2.7631987430925268e-05,146996.7,0.0,False,1,0.0,8462,0.0,False,0.0
C1519993281,1.517256959746606e-05,0.0,29224.13,False,1,29224.13,8463,0.0,False,0.0
C116589395,2.7631987430925268e-05,29224.13,0.0,False,1,0.0,8463,0.0,False,0.0
C1520001036,1.517256959746606e-05,0.0,186338.11,False,1,186338.11,6702,0.0,False,0.0
C152013908,1.517256959746606e-05,0.0,143764.28,False,1,143764.28,3007,0.0,False,0.0
C1850508675,5.2550823097843684e-05,593591.9400000001,0.0,False,3,0.0,3007,0.0,False,0.0
C1520139238,1.517256959746606e-05,0.0,311317.63,False,1,311317.63,8466,0.0,False,0.0
C907770473,6.501024093130289e-05,1103915.0,0.0,False,4,0.0,8466,0.0,False,0.0
C152014844,1.517256959746606e-05,0.0,125058.38,False,1,125058.38,8361,0.0,False,0.0
C1520154392,1.517256959746606e-05,0.0,172488.78,False,1,172488.78,8467,0.0,False,0.0
C1520159373,1.517256959746606e-05,0.0,65946.44,False,1,65946.44,6181,0.0,False,0.0
C1520194090,1.517256959746606e-05,0.0,916867.99,False,1,916867.99,9414,0.0,False,0.0
C1520229136,1.517256959746606e-05,0.0,447431.55,False,1,447431.55,1649,0.0,False,0.0
C152025680,1.517256959746606e-05,0.0,133609.15,False,1,133609.15,9716,0.0,False,0.0
C1520267010,1.517256959746606e-05,0.0,1429051.47,False,1,1429051.47,3467,0.0,False,0.0
C1520280243,1.517256959746606e-05,0.0,50119.74,False,1,50119.74,2965,0.0,False,0.0
C279772974,4.0091405264384476e-05,330508.89,0.0,False,2,0.0,2965,0.0,False,0.0
C1520328734,1.517256959746606e-05,0.0,67410.6,False,1,67410.6,9889,0.0,False,0.0
C1059642873,4.0091405264384476e-05,353197.4,0.0,False,2,0.0,9889,0.0,False,0.0
C1520353009,1.517256959746606e-05,0.0,133026.72,False,1,133026.72,8471,0.0,False,0.0
C1050789203,4.0091405264384476e-05,170071.09,0.0,False,2,0.0,8471,0.0,False,0.0
C152035616,1.517256959746606e-05,0.0,460398.28,False,1,460398.28,8472,0.0,False,0.0
C905452123,2.7631987430925268e-05,460398.28,0.0,False,1,0.0,8472,0.0,False,0.0
C1520356288,1.517256959746606e-05,0.0,228795.29,False,1,228795.29,4156,0.0,False,0.0
C1520363171,1.517256959746606e-05,0.0,425097.89,False,1,425097.89,8473,0.0,False,0.0
C1520381319,1.517256959746606e-05,0.0,111812.71,False,1,111812.71,8474,0.0,False,0.0
C104012589,4.0091405264384476e-05,188968.27000000002,0.0,False,2,0.0,8474,0.0,False,0.0
C1520397420,1.517256959746606e-05,0.0,415944.54,False,1,415944.54,5401,0.0,False,0.0
C1520439897,1.517256959746606e-05,0.0,277584.34,False,1,277584.34,559,0.0,False,0.0
C1520442938,1.517256959746606e-05,0.0,462272.25,False,1,462272.25,8475,0.0,False,0.0
C188513397,4.0091405264384476e-05,479591.98,0.0,False,2,0.0,8475,0.0,False,0.0
C1520459209,1.517256959746606e-05,0.0,118750.36,False,1,118750.36,8476,0.0,False,0.0
C721111514,4.0091405264384476e-05,404515.55,0.0,False,2,0.0,8476,0.0,False,0.0
C1520464777,1.517256959746606e-05,0.0,14807.25,False,1,14807.25,8478,0.0,False,0.0
C206005214,2.7631987430925268e-05,14807.25,0.0,False,1,0.0,8478,0.0,False,0.0
C1520491508,1.517256959746606e-05,0.0,301298.69,False,1,301298.69,3766,0.0,False,0.0
C152056311,1.517256959746606e-05,0.0,270591.46,False,1,270591.46,2760,0.0,False,0.0
C152060167,1.517256959746606e-05,0.0,7966.58,False,1,7966.58,8479,0.0,False,0.0
C1845848960,2.7631987430925268e-05,7966.58,0.0,False,1,0.0,8479,0.0,False,0.0
C1520795707,1.517256959746606e-05,0.0,153034.64,False,1,153034.64,10737,0.0,False,0.0
C1440158358,4.0091405264384476e-05,1471724.17,0.0,False,2,0.0,10737,0.0,False,0.0
C1520808879,1.517256959746606e-05,0.0,160642.36,False,1,160642.36,10494,0.0,False,0.0
C1520851690,1.517256959746606e-05,0.0,321877.56,False,1,321877.56,5337,0.0,False,0.0
C1520875266,1.517256959746606e-05,0.0,29254.09,False,1,29254.09,8480,0.0,False,0.0
C1533399840,2.7631987430925268e-05,29254.09,0.0,False,1,0.0,8480,0.0,False,0.0
C1520921298,1.517256959746606e-05,0.0,445570.0,False,1,445570.0,3237,0.0,False,0.0
C1520927091,1.517256959746606e-05,0.0,3236766.66,False,1,3236766.66,8482,0.0,False,0.0
C1520970303,1.517256959746606e-05,0.0,112097.4,False,1,112097.4,8171,0.0,False,0.0
C152100803,1.517256959746606e-05,0.0,260643.55,False,1,260643.55,8485,0.0,False,0.0
C1275164668,4.0091405264384476e-05,457504.13,0.0,False,2,0.0,8485,0.0,False,0.0
C1521048817,1.517256959746606e-05,0.0,299407.15,False,1,299407.15,5401,0.0,False,0.0
C1521053907,1.517256959746606e-05,0.0,190298.68,False,1,190298.68,6969,0.0,False,0.0
C152107126,1.517256959746606e-05,0.0,9668.37,False,1,9668.37,7593,0.0,False,0.0
C1521140851,1.517256959746606e-05,0.0,76547.52,False,1,76547.52,8486,0.0,False,0.0
C168903628,2.7631987430925268e-05,76547.52,0.0,False,1,0.0,8486,0.0,False,0.0
C1521151786,1.517256959746606e-05,0.0,420458.87,False,1,420458.87,4264,0.0,False,0.0
C1521163594,1.517256959746606e-05,0.0,269680.18,False,1,269680.18,8488,0.0,False,0.0
C1521180261,1.517256959746606e-05,0.0,423854.52,False,1,423854.52,8038,0.0,False,0.0
C1521180543,1.517256959746606e-05,0.0,347276.62,False,1,347276.62,5382,0.0,False,0.0
C1521220143,1.517256959746606e-05,0.0,104358.31,False,1,104358.31,8489,0.0,False,0.0
C1122628616,2.7631987430925268e-05,104358.31,0.0,False,1,0.0,8489,0.0,False,0.0
C1521241286,1.517256959746606e-05,0.0,186978.9,False,1,186978.9,7447,0.0,False,0.0
C1521260418,1.517256959746606e-05,0.0,254962.37,False,1,254962.37,967,0.0,False,0.0
C182468868,5.2550823097843684e-05,1517365.01,0.0,False,3,0.0,967,0.0,False,0.0
C152128530,1.517256959746606e-05,0.0,26980.83,False,1,26980.83,3578,0.0,False,0.0
C1521300001,1.517256959746606e-05,0.0,226028.54,False,1,226028.54,3559,0.0,False,0.0
C1521364836,1.517256959746606e-05,0.0,269561.0,False,1,269561.0,5233,0.0,False,0.0
C1521404609,1.517256959746606e-05,0.0,54917.04,False,1,54917.04,8490,0.0,False,0.0
C805820008,2.7631987430925268e-05,54917.04,0.0,False,1,0.0,8490,0.0,False,0.0
C1521432715,1.517256959746606e-05,0.0,1193228.86,False,1,1193228.86,8491,0.0,False,0.0
C152144071,1.517256959746606e-05,0.0,518411.07,False,1,518411.07,3649,0.0,False,0.0
C1521529402,1.517256959746606e-05,0.0,106457.31,False,1,106457.31,9975,0.0,False,0.0
C1157464567,5.2550823097843684e-05,313035.3,0.0,False,3,0.0,9975,0.0,False,0.0
C1521539839,1.517256959746606e-05,0.0,62100.44,False,1,62100.44,4702,0.0,False,0.0
C1521540219,1.517256959746606e-05,0.0,47882.51,False,1,47882.51,8492,0.0,False,0.0
C679605292,2.7631987430925268e-05,47882.51,0.0,False,1,0.0,8492,0.0,False,0.0
C1521564160,1.517256959746606e-05,0.0,432045.44,False,1,432045.44,6881,0.0,False,0.0
C1521572272,1.517256959746606e-05,0.0,344282.75,False,1,344282.75,8493,0.0,False,0.0
C503501228,4.0091405264384476e-05,663847.28,0.0,False,2,0.0,8493,0.0,False,0.0
C1521590859,1.517256959746606e-05,0.0,141717.44,False,1,141717.44,293,0.0,False,0.0
C1937607570,5.2550823097843684e-05,414616.24,0.0,False,3,0.0,293,0.0,False,0.0
C15216088,1.517256959746606e-05,0.0,567872.19,False,1,567872.19,423,0.0,False,0.0
C1521621421,1.517256959746606e-05,0.0,281130.61,False,1,281130.61,10914,0.0,False,0.0
C152163961,1.517256959746606e-05,0.0,2951204.73,False,1,2951204.73,7409,0.0,False,0.0
C15216502,1.517256959746606e-05,0.0,6220.73,False,1,6220.73,8266,0.0,False,0.0
C1521663297,1.517256959746606e-05,0.0,37116.86,False,1,37116.86,8141,0.0,False,0.0
C1521670614,1.517256959746606e-05,0.0,133333.06,False,1,133333.06,8494,0.0,False,0.0
C1507516448,2.7631987430925268e-05,133333.06,0.0,False,1,0.0,8494,0.0,False,0.0
C1521699431,1.517256959746606e-05,0.0,342815.49,False,1,342815.49,8495,0.0,False,0.0
C430297864,4.0091405264384476e-05,724154.45,0.0,False,2,0.0,8495,0.0,False,0.0
C1521734595,1.517256959746606e-05,0.0,216149.03,False,1,216149.03,2164,0.0,False,0.0
C1521756378,1.517256959746606e-05,0.0,273766.28,False,1,273766.28,1278,0.0,False,0.0
C1521850603,1.517256959746606e-05,0.0,299951.72,False,1,299951.72,8314,0.0,False,0.0
C1521897112,1.517256959746606e-05,0.0,225727.93,False,1,225727.93,8496,0.0,False,0.0
C1452629183,2.7631987430925268e-05,225727.93,0.0,False,1,0.0,8496,0.0,False,0.0
C1521943260,1.517256959746606e-05,0.0,568526.58,False,1,568526.58,8497,0.0,False,0.0
C253298665,2.7631987430925268e-05,568526.58,0.0,False,1,0.0,8497,0.0,False,0.0
C1522002470,1.517256959746606e-05,0.0,249437.56,False,1,249437.56,8499,0.0,False,0.0
C1188769198,2.7631987430925268e-05,249437.56,0.0,False,1,0.0,8499,0.0,False,0.0
C1522028658,1.517256959746606e-05,0.0,12481.89,False,1,12481.89,5906,0.0,False,0.0
C1522082724,1.517256959746606e-05,0.0,336866.95,False,1,336866.95,8500,0.0,False,0.0
C457139423,2.7631987430925268e-05,336866.95,0.0,False,1,0.0,8500,0.0,False,0.0
C1522090305,1.517256959746606e-05,0.0,212976.31,False,1,212976.31,8501,0.0,False,0.0
C1587438164,4.0091405264384476e-05,361495.45,0.0,False,2,0.0,8501,0.0,False,0.0
C1522114172,1.517256959746606e-05,0.0,473913.98,False,1,473913.98,8502,0.0,False,0.0
C1925852722,2.7631987430925268e-05,473913.98,0.0,False,1,0.0,8502,0.0,False,0.0
C1522116070,1.517256959746606e-05,0.0,517927.79,False,1,517927.79,3762,0.0,False,0.0
C1522131616,1.517256959746606e-05,0.0,102986.8,False,1,102986.8,8504,0.0,False,0.0
C1522132555,1.517256959746606e-05,0.0,759876.04,False,1,759876.04,164,0.0,False,0.0
C1522132564,1.517256959746606e-05,0.0,400418.79,False,1,400418.79,3969,0.0,False,0.0
C1522132949,1.517256959746606e-05,0.0,248953.13,False,1,248953.13,8716,0.0,False,0.0
C1522147643,1.517256959746606e-05,0.0,624519.36,False,1,624519.36,9458,0.0,False,0.0
C1522171194,1.517256959746606e-05,0.0,2391664.56,False,1,2391664.56,8506,0.0,False,0.0
C1522207806,1.517256959746606e-05,0.0,228264.6,False,1,228264.6,2386,0.0,False,0.0
C152221876,1.517256959746606e-05,0.0,240012.94,False,1,240012.94,8508,0.0,False,0.0
C1522250303,1.517256959746606e-05,0.0,2826606.78,False,1,2826606.78,8509,0.0,False,0.0
C1522302217,1.517256959746606e-05,0.0,25479.39,False,1,25479.39,9162,0.0,False,0.0
C1522348994,1.517256959746606e-05,0.0,303024.12,False,1,303024.12,8510,0.0,False,0.0
C1942066698,2.7631987430925268e-05,303024.12,0.0,False,1,0.0,8510,0.0,False,0.0
C1522351278,1.517256959746606e-05,0.0,354440.48,False,1,354440.48,7941,0.0,False,0.0
C1522537311,1.517256959746606e-05,0.0,42553.63,False,1,42553.63,10924,0.0,False,0.0
C1522560608,1.517256959746606e-05,0.0,348707.71,False,1,348707.71,11216,0.0,False,0.0
C1522581380,1.517256959746606e-05,0.0,26222.49,False,1,26222.49,7145,0.0,False,0.0
C1522594839,1.517256959746606e-05,0.0,506817.84,False,1,506817.84,2685,0.0,False,0.0
